id,users_id,reports_id,waste_materials_id,location_reports_id,count_reporting
8334,1846,646c98d2-f3b7-4180-baec-74d946555318,106295a5-e079-4cca-bb75-4853ef7e87c9,1992,2
5650,3882,fd07cc32-d8a9-4009-8ac3-8b7e05500079,239c9a93-4b7b-413d-a2ee-afe2d33f6235,8617,43
3978,6691,87eeca64-064a-4a4d-8007-9b63e5117122,56a9f4b1-0975-4ca9-b744-351ad14533ce,9747,36
6612,9342,6b5fc4bd-b209-4a51-ae3b-4febbb889ea0,c6337af5-88f3-4be3-97ee-ecaaa3e0363e,7227,70
5294,3247,4de7b6b0-7da7-4b08-9a51-81f75667856f,296e6ae4-7171-4391-ab20-b98a322e2026,2351,12
3120,113,de672388-a3e0-41f0-b979-c4e7986f14b6,3f80192e-723d-4da2-b024-54c7822a9b91,8101,47
2767,861,6aad16b0-da13-41f2-bca3-5e0ea551e2cd,0aa55b00-9e86-4126-bd27-6eacc58b2f96,7490,48
6234,8569,578265c8-95eb-457b-9def-5fdd5400ef84,7d61bc3c-620d-4761-9682-70e89e8714d8,8590,32
1758,2014,02e659c3-c816-4662-9062-9cb2a3e1f05b,3f80192e-723d-4da2-b024-54c7822a9b91,625,82
9221,1922,a016ec52-92b2-4101-9320-dcef563384a3,90b96d83-980f-454a-ba32-18c66df7bc04,2295,31
8513,7687,f5b81ba8-dbc0-48d3-9b08-407eae678360,88bd758a-5d9e-4212-96f1-10354abdb566,8246,33
5047,4025,a28cc5ad-a9a1-4792-bc92-18d85632a685,04535fb7-dafd-4625-980f-eaa1c724104f,154,58
8811,2014,260a22d5-f894-45e7-9799-bbd241da05a4,38daeb57-585f-447e-957f-bc8534438872,4890,31
558,9415,7221d6c2-de96-4ca9-8921-7bccb57282df,a76410ff-d50b-4174-97ad-b0246c0a1fe3,9123,47
8961,6738,986ae918-c204-489d-9fdd-ac3839f9e117,6173fe0c-f5b8-4b7d-bcb2-4e2264fd076d,2066,50
9604,2328,caf2c942-a443-4d55-bae4-4893237c869d,2cb4a721-e799-4831-8b81-8809def2163c,2351,48
9983,3117,9d3a8f5e-aceb-4b76-8126-413bcc567770,98ad2081-9685-40b2-8ef9-54135bc144cd,9953,16
4538,1486,fe566572-3626-4829-9a15-ad30efde0c68,ae70a1d7-4518-4e56-8666-9c932751e160,1854,93
6673,1289,e9cce6ce-a0df-4fa5-a5ba-69ef42a31d37,55bae92e-eceb-4252-85a8-45d064510d6e,6000,94
7208,7315,02e659c3-c816-4662-9062-9cb2a3e1f05b,9cc7bfae-42b3-4072-979a-09ab1b9e74c1,6206,43
5172,8607,fe566572-3626-4829-9a15-ad30efde0c68,1cbad275-df65-4be4-a0d4-6d75b3b44779,7429,44
6096,6601,56d5b984-7888-4f84-b920-59a0977a1abf,38daeb57-585f-447e-957f-bc8534438872,330,20
1959,5654,c218fcb2-ea96-44ee-9843-0d842e720067,28042c72-ca1d-4f16-bed1-9d6f294d576f,6862,64
8293,162,d614968d-b1d1-495c-ac97-7573059e21df,9747b471-21e4-465b-93d0-e16846ab8bae,5459,43
245,3109,5633fc75-3a90-40ba-8160-cc234db41637,04535fb7-dafd-4625-980f-eaa1c724104f,7227,58
2966,9061,b8ad4d2d-e372-4d9c-8c43-659376345390,b15fe827-3e8e-4a68-8ba1-9a6fe0534080,8217,15
2445,4382,e9cce6ce-a0df-4fa5-a5ba-69ef42a31d37,a6487127-3a00-4d4a-b008-f97739f4cd27,5675,13
5646,826,b47eaec1-240a-4444-923d-04feff4bfb3f,015a5a1e-01f6-48c2-a5f2-285eac3e40cd,8093,66
6723,2446,d6f8d44e-0863-4f19-b487-a55799309791,3f80192e-723d-4da2-b024-54c7822a9b91,1897,16
4810,4073,2e631753-183f-4072-af64-62b5020ff764,f5d6aa1b-8422-4eb2-984c-e7fb81819db4,613,52
1266,1362,38b0b84b-442c-436f-987d-b4ddd525f1a4,0c865bf7-5cab-484f-869d-cb810633c867,655,19
1875,2379,4de7b6b0-7da7-4b08-9a51-81f75667856f,0c865bf7-5cab-484f-869d-cb810633c867,2665,81
3982,1387,242b0f2b-44e3-45d2-8e3f-195e938c08ee,7221525d-a29b-470e-aabd-b9d909f70a7e,4121,72
8226,9870,943b47a4-85b0-4e41-80e6-e22c5597f9f0,746aff28-a4c5-4edf-a1b4-0ff37e8811d0,6524,37
4865,1124,0cd9c0a9-f031-4eda-adf0-d2e720de9cc8,32770761-a076-4b32-8265-9328644ab220,9945,2
6521,5923,0724f358-4b99-4054-865c-3e3e6fb9e1f9,29f2885c-1804-4bfe-bcce-b3c324ba2efd,2914,65
4417,9320,d6f8d44e-0863-4f19-b487-a55799309791,90b96d83-980f-454a-ba32-18c66df7bc04,2858,16
3574,5654,43d6f4ba-ae57-438e-b6a6-1ef6acfa1342,f4c78497-7ff2-4f5f-9c08-d6e23d6dbe9d,7740,86
306,3882,cfc448ce-462b-44f8-b04e-7282b1e55b9c,a76410ff-d50b-4174-97ad-b0246c0a1fe3,7322,93
8266,113,31284721-083d-44fe-8bf6-60e075fdf033,b45c6790-4f19-4abc-a34b-512eb110d41a,2665,49
5403,7687,506895e6-8e76-415c-aae1-d674e4125742,0b19c017-1a51-42b9-9e14-c2457d96a3ac,2665,72
6353,9342,d614968d-b1d1-495c-ac97-7573059e21df,71e001df-91d3-4e8b-a7a6-c97c5beade87,9953,11
5069,2014,2396c2e3-7b33-4efa-b26c-51895915b645,2daa15df-b0f1-418a-8e30-abdfa54773ae,5674,74
523,2143,68983cf4-3ff8-4561-a00a-d7a8d23492aa,341bd920-fadb-4f01-879c-de4e440f6b2f,9027,18
7533,7596,a5af33e3-b38f-498e-a2d4-57cf9762fdb8,65ecd6d1-6326-4324-a8c8-148189e7babe,6737,38
4195,5709,0c7d8cb3-8eeb-45a5-8109-66c7411f191f,0b19c017-1a51-42b9-9e14-c2457d96a3ac,330,9
5212,1189,aedee283-cc7d-44ef-ac6f-4e6df0567bd4,0018f99c-3529-4d6c-a3de-314a0ff9ebe5,3416,86
6252,4424,eae01d91-cd86-4711-8e5e-019dd3fbcac5,99b24f9c-b9a7-4cae-84ae-6ff811819b3d,8900,77
6901,5834,2396c2e3-7b33-4efa-b26c-51895915b645,51f5466a-c1c6-4839-abdd-92aed1d6c750,361,72
359,2112,611c80ba-c917-4495-9900-48f511be4ce2,68a5c13b-73a8-476e-a983-0e89c2694ca8,165,27
5390,8790,f5cc405e-4f54-4264-b8d9-41d311b36c64,68777f72-eb25-409a-88b9-b19c7900e3b4,9123,39
7901,5621,861f8269-cd85-4108-ba5b-cc275e54ba56,b15fe827-3e8e-4a68-8ba1-9a6fe0534080,361,83
5695,6308,2396c2e3-7b33-4efa-b26c-51895915b645,f5d6aa1b-8422-4eb2-984c-e7fb81819db4,8243,97
6788,3950,62410be0-7536-4181-acb0-3c378346c223,c6337af5-88f3-4be3-97ee-ecaaa3e0363e,6739,21
1631,6308,43d6f4ba-ae57-438e-b6a6-1ef6acfa1342,ba1efac9-553c-420a-b2b8-736632e597c5,8285,70
7626,1417,7611755f-d0f3-4956-b45a-fa2dc1eb560a,7221525d-a29b-470e-aabd-b9d909f70a7e,8888,53
2235,3531,a9bfa978-884c-453f-b03e-a3e69d80d78f,ae70a1d7-4518-4e56-8666-9c932751e160,7740,74
1720,1392,445aed24-d18f-4128-b47b-fcfbb2925d9f,1cbad275-df65-4be4-a0d4-6d75b3b44779,970,13
1998,3115,62410be0-7536-4181-acb0-3c378346c223,2ae0b5ff-b28c-4b97-8182-125cc6a2f9eb,7161,30
3521,4092,f9ac3065-e13d-4931-8eb9-fa3172209fcb,27f3bbcf-7afa-443c-b900-3afe70c1844e,7227,59
2287,1189,65887c8c-75b6-4990-99a1-2bb60896c30c,2ae0b5ff-b28c-4b97-8182-125cc6a2f9eb,3200,60
9001,5914,2149ffef-078b-4eed-a027-d300fa86e273,2c1d344e-9dd9-4a02-af9a-6e7e56a91444,6378,70
6034,9150,778957a9-4358-4053-bcb7-324a5812cd04,7d2c17d6-0d3a-4f13-9f72-4063e272024a,9329,11
957,9756,ee87c92c-7103-42be-b5f5-60851e4835cd,dc5e8be6-48ba-4ef4-b6d8-b124840ddacb,6886,11
8874,6896,2149ffef-078b-4eed-a027-d300fa86e273,a76410ff-d50b-4174-97ad-b0246c0a1fe3,9945,66
2928,2328,519cae53-1077-4e12-afe8-3deb7c9d368b,da7bb2a1-ee58-4a35-8128-ebd466609729,9945,52
2032,1362,2f61884c-0627-4d2c-bd14-d7387662d5bd,32770761-a076-4b32-8265-9328644ab220,4101,96
8662,1417,59eae925-c293-4e79-bfba-7a11cb5111fe,9cc7bfae-42b3-4072-979a-09ab1b9e74c1,3528,44
277,3498,548d76ca-ae1f-487e-b723-2b71e58d0d93,51f5466a-c1c6-4839-abdd-92aed1d6c750,625,74
1853,3691,0e880107-5fec-4784-b6f6-46b75de5ae40,29f2885c-1804-4bfe-bcce-b3c324ba2efd,7286,54
9376,4203,50f47513-35ec-488c-a8a4-6b352f5bd171,015a5a1e-01f6-48c2-a5f2-285eac3e40cd,4807,66
8071,5549,a5af33e3-b38f-498e-a2d4-57cf9762fdb8,2af5b8d4-ec79-469d-a5b7-f9f83f955311,6819,66
4083,9859,59eae925-c293-4e79-bfba-7a11cb5111fe,0018f99c-3529-4d6c-a3de-314a0ff9ebe5,6034,82
3825,6036,e096b0be-0183-45e3-b069-c39f3d7b36fc,c7cb6147-8541-4415-b6d7-31c7b359f391,5973,1
3780,4743,06348844-57c2-4086-96ab-7bcbb1c12e81,b96473e2-97b8-4bf2-b9b4-6f25e173f1a3,2914,4
7406,9870,a28cc5ad-a9a1-4792-bc92-18d85632a685,2cb4a721-e799-4831-8b81-8809def2163c,330,38
7711,841,9c345a85-f7ca-4952-9424-292617670d56,0b19c017-1a51-42b9-9e14-c2457d96a3ac,9945,58
3030,4361,4c398e47-a4f2-47f5-a39a-b3f435fc12a1,28042c72-ca1d-4f16-bed1-9d6f294d576f,3487,26
5599,5670,c3a74a61-9c59-43e2-add0-445d8d708ec8,ba1efac9-553c-420a-b2b8-736632e597c5,1854,31
9048,5842,252cfdca-a43f-4c99-b0f2-145fee93db36,99b24f9c-b9a7-4cae-84ae-6ff811819b3d,2122,1
5301,7412,b47eaec1-240a-4444-923d-04feff4bfb3f,de96be92-dd49-40bb-b759-d06e4d52e1bf,5153,90
1058,113,9d3a8f5e-aceb-4b76-8126-413bcc567770,0ce3c242-24fa-4faa-87c4-60f1309fcb0e,3512,57
7917,5399,2149ffef-078b-4eed-a027-d300fa86e273,72362ebd-2721-41a1-9ce8-a9edce1d4015,5255,94
5010,585,548d76ca-ae1f-487e-b723-2b71e58d0d93,db2665b3-210e-450d-8f32-1cc4757ac2b9,561,7
5091,5930,8140bc83-ab92-4aaf-8eed-2510d2378a61,c9698750-1819-456e-ace2-1420a25cdc74,6000,18
5309,5399,a23d1279-3cc8-460e-a52b-f2751335190e,2af5b8d4-ec79-469d-a5b7-f9f83f955311,3528,52
1989,1846,e6a2780f-ab90-4122-8f41-77fbbaca3abf,e2f88055-ac5f-4ea4-bc84-44999fbd592e,8466,56
4782,6738,d3636206-3060-4290-9209-f8618a2670ca,99b24f9c-b9a7-4cae-84ae-6ff811819b3d,6034,38
3097,5465,d85bf9ff-0b40-47b7-8816-ff57ed1b6368,c7cb6147-8541-4415-b6d7-31c7b359f391,5674,54
3484,6308,3e381dc7-1788-48ba-9922-be00e841bac4,b1ac78bb-25f6-40e3-ac15-17e621437ca8,9853,73
236,6067,646c98d2-f3b7-4180-baec-74d946555318,19673747-7ca3-4662-8e8a-333a98f53769,8228,18
6569,3691,506895e6-8e76-415c-aae1-d674e4125742,af872203-8acd-4ddb-a414-3373ebbacf20,7322,24
2578,839,d3636206-3060-4290-9209-f8618a2670ca,98ad2081-9685-40b2-8ef9-54135bc144cd,5789,6
2489,1096,e6271cb3-35ee-44ef-bc08-22cd9e2b1d4e,720894c6-9905-40d2-8086-e99740ebf9ba,1589,96
5166,9366,7d66dede-95b2-4374-8795-44ee0d694c90,1a0b24f7-eef7-48ec-8dea-c976c3ef9f56,7740,52
8862,2327,be655b36-355b-4c52-aa1c-0087b07f9d14,3fbf403d-0839-4c77-b372-b81f958d3f6c,4267,91
2188,2327,121d8ef3-b968-4cb8-aa17-59f2c87dcdec,42712d18-1944-44a6-9158-770de8d506cf,6000,13
8610,9870,f1c3932c-357d-4672-adc3-4aee9225aef0,88bd758a-5d9e-4212-96f1-10354abdb566,361,3
2873,5670,f9ac3065-e13d-4931-8eb9-fa3172209fcb,02c43ffd-179b-4a15-9251-d578645adc03,9853,46
9539,8417,548d76ca-ae1f-487e-b723-2b71e58d0d93,e2f88055-ac5f-4ea4-bc84-44999fbd592e,6835,2
5913,6314,d1b4aaa6-9f0e-4beb-8a40-dad9867022e2,6f6b5a09-5398-480a-bc6f-cdf47db090a9,9665,19
2231,3466,7ab09be8-e7e7-4aaf-8a3f-c92904c17cf3,9a5fe65f-61bd-4784-93f0-7d74c1140a81,561,53
2730,9797,3dbb74ee-277d-4687-9276-9d5e7eb7d763,d6a9ba6f-0dbb-462c-9294-b6815c6256e2,5906,28
4072,6574,0c7d8cb3-8eeb-45a5-8109-66c7411f191f,fbef26d3-1132-46bd-b4f2-0271d3b8ee1e,9123,45
9112,1289,f5b81ba8-dbc0-48d3-9b08-407eae678360,8bce0a6c-6eb6-4101-b5b8-cd4d53f7fc2c,6407,43
8177,5406,d8c4bd88-9dc7-46ef-b140-c53c1c67de2a,c1df9bfe-53e2-4d21-bcc1-0a598eb1341d,4267,44
8323,4427,252cfdca-a43f-4c99-b0f2-145fee93db36,9747b471-21e4-465b-93d0-e16846ab8bae,9665,15
9099,9870,c3a74a61-9c59-43e2-add0-445d8d708ec8,fbef26d3-1132-46bd-b4f2-0271d3b8ee1e,6835,12
3035,3466,70a5302a-4d2b-4559-9f8e-84cad6fd85a6,7530a201-ac3d-4fdb-9f09-09b68fea2a98,5459,93
4014,1166,d6f0770b-1565-4f8c-8d3f-3cc375fe6caa,6a08fe19-fa55-45b0-a4d8-0827e37a5b44,6378,50
5850,2327,9665855c-548e-4821-ad7c-c40c3895a8cf,2ae0b5ff-b28c-4b97-8182-125cc6a2f9eb,7429,74
8183,9756,d614968d-b1d1-495c-ac97-7573059e21df,13cd060f-a99f-4af2-ae2c-43fffb06c1ba,625,84
4016,7943,ee87c92c-7103-42be-b5f5-60851e4835cd,0c2374a3-25cd-4219-85ff-7930c8984ca0,1374,35
1915,7687,3dbb74ee-277d-4687-9276-9d5e7eb7d763,f2f7275e-ee88-4714-8980-e545c58a662c,3117,39
1136,4361,9c345a85-f7ca-4952-9424-292617670d56,69f84a39-2e54-4cbf-9b14-585f0d3120ef,4762,100
9301,6006,eea51ab8-efe6-45e9-b35d-f2e5a330d44d,9fa174f8-94ed-4ec7-9642-b659af479676,561,17
4123,4846,87eeca64-064a-4a4d-8007-9b63e5117122,804872ea-5cd7-4afc-b93f-dc34ca73b43f,6034,81
8742,9366,778957a9-4358-4053-bcb7-324a5812cd04,0b19c017-1a51-42b9-9e14-c2457d96a3ac,3487,93
1504,1362,ebd7b275-d3ed-4dc6-bc07-d0742ddeb529,72a9571e-0e86-4485-9619-e55d73bf54c9,3154,88
7014,162,b47eaec1-240a-4444-923d-04feff4bfb3f,e06bf667-660f-494f-a28a-3f2f0e9b5025,4762,23
9909,8679,38b0b84b-442c-436f-987d-b4ddd525f1a4,9cc7bfae-42b3-4072-979a-09ab1b9e74c1,2466,31
